PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
12JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,17.9061
13JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,14.6216
14JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0
15JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0
16JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,19.887
17JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,20.0414
18JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,19.2867
19JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,19.0724
20JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,14.9646
21JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0
22JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0.00858
23JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,17.4258
24JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,13.2374
25JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,19.4154
26JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,17.1428
27JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,15.239
28JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0
29JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,0
30JUN2025,Bell,SB Echat,Target Residential Gross Sales,Online,N/A,N/A,Central,N/A,N/A,N/A,21.8526
01JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,64.38922
03JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,53.74412
04JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
05JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
06JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,72.63235
07JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.77376
08JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.96236
09JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,70.1212
10JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,58.3297
11JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
12JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
13JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.82588
14JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.50081
15JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,76.48097
16JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,77.29982
17JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,60.92274
18JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
19JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
20JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,70.03932
21JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.41892
22JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,70.25768
23JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,68.94751
24JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,58.65724
25JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
26JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
27JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.82336
28JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,73.25804
29JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,69.99522
30JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,59.74065
31JAN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,53.60344
01FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
03FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,79.2407
04FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.31541
05FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,81.09284
06FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,73.00516
07FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,60.47235
08FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
09FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
10FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,80.81502
11FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,82.04978
12FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,79.36418
13FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.46898
14FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,61.76885
15FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
16FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.030869
17FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,37.91108
18FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,79.82721
19FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,79.91982
20FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.02955
21FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,63.12709
22FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
23FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
24FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,90.3947
25FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,77.33969
26FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,72.92799
27FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,62.03381
28FEB2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,51.3197
01MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
03MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,82.52085
04MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,87.18681
05MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,84.42056
06MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.92184
07MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,62.89048
08MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
09MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
10MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,85.68703
11MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,85.95366
12MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.2874
13MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,81.48767
14MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,64.15696
15MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
16MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.033328
17MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,74.28876
18MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.55402
19MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.48737
20MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,74.02213
21MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,65.69006
22MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
23MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
24MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,94.80787
25MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,81.1155
26MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,76.48842
27MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,65.06238
28MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,53.82519
29MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
30MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.007656
31MAR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,80.14823
01APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,68.61146
02APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,66.35394
03APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,56.98094
04APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,48.92245
05APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
06APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
07APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,68.23997
08APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,72.32636
09APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,69.86881
10APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,63.12483
11APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,51.98011
12APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
13APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
14APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.24047
15APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.12616
16APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,68.86864
17APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,67.66844
18APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.846058
19APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
20APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.028576
21APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,53.29115
22APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,69.0401
23APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,69.26871
24APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,61.26737
25APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,54.55197
26APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
27APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
28APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.44167
29APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,67.29695
30APR2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,64.38218
01MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,70.45803
02MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,62.85782
03MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
04MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
05MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,84.70384
06MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,90.13781
07MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,87.05367
08MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,78.68242
09MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,64.6569
10MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
11MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
12MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,88.22858
13MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,88.2653
14MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,85.5116
15MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,84.63041
16MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,65.3545
17MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
18MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.036716
19MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,16.24665
20MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,85.80532
21MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,86.2092
22MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.81857
23MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,67.70433
24MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
25MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
26MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,97.73135
27MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,83.84602
28MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,80.21448
29MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,66.64958
30MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,55.11407
31MAY2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
01JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,62.91226
03JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.93182
04JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,69.23558
05JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,59.67035
06JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,52.76926
07JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
08JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
09JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.64294
10JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.91199
11JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,73.18365
12JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,67.02082
13JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,54.72725
14JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
15JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
16JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,74.43547
17JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,75.01324
18JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,72.18861
19JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,71.38616
20JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,56.01117
21JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
22JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0.032098
23JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,65.22332
24JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,49.54661
25JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,72.67008
26JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,64.16409
27JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,57.03831
28JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
29JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
30JUN2025,Bell,SB Echat,Target Residential Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,81.79236
01JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,8.586777
03JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.167174
04JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
05JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
06JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.686059
07JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.50506
08JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.13014
09JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.351178
10JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.778695
11JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
12JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
13JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.11194
14JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.46866
15JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.1993
16JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.3085
17JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,8.124496
18JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
19JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
20JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.340258
21JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,10.45774
22JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.369378
23JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.194658
24JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.822375
25JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
26JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
27JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,11.17846
28JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.769499
29JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.334378
30JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.966856
31JAN2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.148414
01FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
02FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
03FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.045399
04FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.510531
05FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.256823
06FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,8.333607
07FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,6.902975
08FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
09FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
10FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.225109
11FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.366058
12FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,9.059494
13FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,8.957306
14FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,7.050972
15FEB2025,Bell,SB Echat,Target Mobility Calls,Online,N/A,N/A,Central,N/A,N/A,N/A,0
