PERIOD_DT,COMPANY,LOB,METRIC,CHANNEL,SUB_CHANNEL,DTL_CHANNEL,REGION,LOB_SEGMENT,LOB_SUB_SEGMENT,TYPE,VOLUME
20NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,54
21NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,38
22NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,36
23NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,35
24NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,36
25NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,55
26NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,44
27NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,56
28NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,26
29NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,57
30NOV2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
01DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,19
02DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,53
03DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
04DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,47
05DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
06DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
07DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,25
08DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,17
09DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,38
10DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
11DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,33
12DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
13DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,25
14DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,16
15DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,25
16DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
17DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
18DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,35
19DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,31
20DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,21
21DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,25
22DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,24
23DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
24DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,13
25DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,7
26DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,30
27DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,40
28DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
29DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,23
30DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
31DEC2024,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,38
01JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,17
02JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
03JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
04JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,45
05JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,19
06JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,47
07JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,31
08JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,57
09JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,37
10JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,45
11JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,28
12JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,29
13JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,51
14JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
15JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,41
16JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,35
17JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
18JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,30
19JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,11
20JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,37
21JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
22JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,30
23JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
24JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
25JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,27
26JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,24
27JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,51
28JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,41
29JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,31
30JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
31JAN2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,37
01FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,27
02FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,23
03FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,36
04FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,43
05FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,27
06FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,38
07FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,31
08FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,18
09FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,28
10FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,48
11FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
12FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,36
13FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
14FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,33
15FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,21
16FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,17
17FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
18FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,42
19FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,29
20FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,40
21FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,35
22FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,28
23FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,19
24FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
25FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,40
26FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,43
27FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
28FEB2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,32
01MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,39
02MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,31
03MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,66
04MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,46
05MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,34
06MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,54
07MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,45
08MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,35
09MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,22
10MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,40
11MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,39
12MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,0
12MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,38
13MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,0
13MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,46
14MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
15MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,27
16MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,20
17MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,37
18MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,27
19MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,39
20MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,35
21MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,37
22MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,22
23MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,18
24MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,42
25MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,37
26MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,49
27MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,47
28MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,54
29MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,28
30MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,17
31MAR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,75
01APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,55
02APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,68
03APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,53
04APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,60
05APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,24
06APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
07APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,49
08APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,53
09APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,43
10APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,39
11APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,29
12APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,22
13APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,28
14APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,61
15APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,44
16APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,48
17APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
18APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,24
19APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
20APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,15
21APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,53
22APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,26
23APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,51
24APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,52
25APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,41
26APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,18
27APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,22
28APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,0
28APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,49
29APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,36
30APR2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,46
01MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,52
02MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,46
03MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
04MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,22
05MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,55
06MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,41
07MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,43
08MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,33
09MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,41
10MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,13
11MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,15
12MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,39
13MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,27
14MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,36
15MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,49
16MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,48
17MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,25
18MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,18
19MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,13
20MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,38
21MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,45
22MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,35
23MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,48
24MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,22
25MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,20
26MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,0
26MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,53
27MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,53
28MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,42
29MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,48
30MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,N/A,MTS,N/A,N/A,N/A,0
30MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,48
31MAY2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,34
01JUN2025,Bell,MTS Echat,Residential Calls Handled,Online,Echat,Sitel - Chennai,MTS,N/A,N/A,N/A,21
11MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,39
12MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,0
12MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,38
13MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,N/A,Central,N/A,N/A,N/A,0
13MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,46
14MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,25
15MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,27
16MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,20
17MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,37
18MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,27
19MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,39
20MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,35
21MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,37
22MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,22
23MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,18
24MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,42
25MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,37
26MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,49
27MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,47
28MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,54
29MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,28
30MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,17
31MAR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,75
01APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,55
02APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,68
03APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,53
04APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,60
05APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,24
06APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,25
07APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,49
08APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,53
09APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,43
10APR2025,Bell,MTS Echat,Mobility Calls Handled,Online,Echat,Sitel - Chennai,Central,N/A,N/A,N/A,39
